MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.8897,12.0,4.3125,1.0084,535.0,1.8826,32.898536622600545,-116.42853545794215,1.8726
1.5346,51.0,5.4998,1.0384,867.0,4.0383,41.70064338714665,-114.36165059947754,1.5512
1.7347,39.0,7.8479,1.8309,2012.0,2.3685,40.08778482071846,-120.94146386552092,2.206
15.0,30.0,3.2679,0.6751,1100.0,4.6623,35.281809348659166,-117.69483882819479,5.0
2.1994,10.0,5.1703,1.058,406.0,1.9935,41.80971812890908,-118.5966558766358,2.3263
1.4669,51.0,8.3644,1.6184,664.0,1.8119,38.21787510154506,-116.5041732483965,1.7495
11.1926,24.0,4.4527,0.8216,1553.0,4.8082,38.03301525296884,-115.40513182272696,5.0
5.0621,23.0,6.7394,1.1272,159.0,6.1349,39.606695204580554,-118.16803202235475,4.3607
4.5149,1.0,4.3103,0.966,2457.0,2.7385,40.21181298685631,-115.9330018429947,3.7063
1.5172,48.0,4.8301,0.9814,211.0,4.3704,38.73654676964927,-121.22100145316281,2.0138
6.2591,4.0,3.3706,0.4463,45.0,5.4443,33.7169095904789,-122.09983588359943,4.085
4.8133,28.0,6.9582,1.4474,3183.0,3.5919,35.71354130694773,-119.97798925990517,2.5004
3.0131,44.0,5.5132,0.6963,180.0,2.6779,41.316794583097476,-117.38376570440178,2.9925
0.8176,45.0,2.6223,0.6474,893.0,3.7065,34.63384831251659,-122.5339070361434,1.2224
2.6806,3.0,6.2153,1.0052,307.0,3.0118,36.03558672645638,-117.35630198240514,2.1708
9.1244,48.0,5.245,0.7097,509.0,8.6582,36.60473038796986,-120.3620166899933,5.0
3.1717,2.0,5.0211,0.7538,976.0,2.5596,36.6743474020973,-116.14645962412736,1.6087
2.0886,41.0,1.8151,0.4421,2192.0,4.9685,38.322926033697996,-124.11322392041532,3.0653
2.3166,6.0,4.3603,0.8032,1243.0,2.861,41.45922045857472,-117.48618230279136,1.6049
2.4315,42.0,2.3333,0.5764,1723.0,2.6824,34.786580762408796,-117.67686546517534,1.3662
1.5531,17.0,7.0299,1.1414,1614.0,2.0098,33.65426307485872,-114.6201775006842,1.8498
2.6409,37.0,8.5168,1.0698,2847.0,1.7755,34.3759696536694,-117.00964068757726,2.0675
7.4627,44.0,5.0219,1.2025,1316.0,5.2936,40.92578655198806,-116.13883008755555,4.1438
6.8938,23.0,9.6063,2.2991,1533.0,3.2678,38.635202720224456,-115.00179433354174,4.5501
1.6031,40.0,3.63,0.6022,574.0,1.947,35.21611449777202,-117.41195485793413,0.7705
6.6401,21.0,7.7644,1.5982,237.0,2.8919,40.25149592020186,-121.45338683292027,4.3577
4.6311,44.0,5.0744,0.7786,602.0,3.4105,40.68301496545264,-115.36737510437302,2.8913
4.2348,31.0,3.9543,0.7958,617.0,3.7885,40.54188621755764,-116.65042974550227,3.197
3.6779,12.0,10.0692,1.2924,514.0,2.4685,41.22980206957577,-120.04340515799062,2.3837
1.4173,29.0,8.3751,1.382,433.0,2.1498,34.896289691646935,-117.03944368717539,1.1223
2.0464,42.0,5.2116,0.888,1901.0,1.8068,39.67289832308964,-115.38926678959801,2.384
4.8698,13.0,3.8171,0.6126,660.0,3.811,36.87512522410433,-114.25565262039164,2.8979
1.1679,26.0,4.2741,0.7855,661.0,2.6932,40.49898625245559,-114.50030920842991,2.4036
1.3119,33.0,3.05,0.6269,422.0,1.8608,39.42066143303533,-121.08405781897652,2.1104
3.3681,34.0,3.1643,0.5854,948.0,2.1456,39.876250741747384,-120.07221600595909,2.5336
1.5641,20.0,3.599,0.641,280.0,2.7389,38.73353745797018,-123.3498656477376,2.1682
4.8391,47.0,9.2135,1.8989,290.0,5.7442,34.185573309962216,-121.90078498631051,3.7688
1.6033,10.0,4.3692,1.0048,1377.0,2.9047,37.67775572952091,-115.23457731088702,2.6029
3.2254,1.0,5.0778,0.9026,24.0,3.9907,41.85436252548283,-120.71107577406673,2.0522
3.42,29.0,2.6295,0.4772,120.0,2.9301,41.40518663172263,-117.98419708475375,1.6586
1.9397,22.0,8.5413,1.99,897.0,2.8129,32.91015049007161,-117.50736100777615,1.5607
2.2985,50.0,2.9842,0.3613,367.0,6.2384,34.06574074942965,-116.29079261099523,1.6202
1.6888,1.0,10.7017,1.8578,192.0,5.5432,33.75142334781834,-122.58059968242088,2.4465
2.6831,44.0,6.9885,0.8588,2233.0,2.0462,39.396809144860306,-121.29946208654843,2.4076
1.3866,8.0,4.9639,0.8387,587.0,5.5983,40.26896063364098,-119.7924684146891,1.4966
2.3246,9.0,5.7644,0.8859,332.0,4.1212,34.52835797995138,-120.66916885699813,1.0465
4.5903,23.0,4.6714,0.8988,261.0,2.9293,37.30560058304238,-114.17949505497326,2.3966
1.2266,20.0,4.1453,0.7482,77.0,2.5721,40.4866787661064,-115.73312156625602,1.4181
1.933,34.0,6.6977,0.8931,1423.0,2.5866,39.46161467527938,-119.4632890764849,1.99
3.9071,16.0,6.0454,1.1439,7406.0,2.1618,37.65125345217256,-115.26767942609209,3.7418
0.6349,22.0,3.9995,0.8406,510.0,2.7809,38.10830305935834,-120.84964405037539,1.7689
9.9633,46.0,13.5272,1.7218,967.0,3.6158,37.32942519570466,-116.24880259915223,4.7809
5.6501,23.0,4.2077,0.5227,379.0,3.4135,35.3267102875288,-122.15140621988223,3.9944
0.926,1.0,4.6413,1.0907,803.0,1.6655,37.86770893216065,-116.39061852512316,1.3246
0.6232,14.0,2.2434,0.4345,248.0,3.7853,39.04441036947586,-119.70723926644486,1.879
2.7752,49.0,4.84,0.6492,2952.0,2.2347,40.79656770067767,-123.37125712958145,2.4579
1.2409,23.0,11.6541,2.4867,826.0,4.1888,38.54476786280286,-121.63074422716639,1.3858
5.3284,38.0,6.1864,1.4313,140.0,1.4062,39.730654601910004,-120.27611644775257,2.6183
3.5816,40.0,6.9479,1.7072,5732.0,1.7626,34.02068053206845,-116.6324244275234,2.042
2.9635,50.0,4.8785,1.1118,165.0,3.8001,36.884796006988005,-123.73368149532502,2.7808
1.8236,8.0,5.6233,1.2232,6792.0,6.0718,32.58865038835739,-117.57475655152729,0.9646
8.3312,32.0,8.8838,2.0805,1513.0,3.1868,34.84344921295542,-116.98185677020514,5.0
4.6063,40.0,8.0669,1.4793,243.0,1.734,39.401386293573545,-117.63382561577961,3.0071
4.1463,2.0,4.2933,0.7866,757.0,5.9418,41.92219453781895,-116.51296879924067,3.2318
6.2968,48.0,5.0335,1.0463,351.0,3.3972,33.44219194607855,-122.6292295317602,2.8503
1.3322,13.0,6.5942,1.5418,426.0,3.7702,36.31419600068224,-118.3354147718381,0.8966
6.6813,27.0,3.8346,0.5642,1633.0,3.5977,40.10067420264201,-114.61797805435926,4.676
2.2587,46.0,5.1524,0.9072,276.0,3.4026,34.43833852897454,-118.08676516705235,1.9534
3.436,7.0,4.2188,0.9203,1517.0,4.9605,37.77330701837172,-118.08096835699399,3.6303
2.4363,3.0,4.9505,0.776,130.0,4.7829,39.46417731228191,-116.76738375781068,1.9528
0.7301,21.0,5.8991,0.7505,5098.0,3.8875,38.3518617774717,-121.00135556267848,1.087
5.3129,8.0,4.7814,0.8298,577.0,2.0185,34.28623497884645,-117.14500303612382,2.8216
0.7579,1.0,6.7915,1.6737,440.0,5.135,35.876153402514525,-114.87954475021124,1.5689
1.3819,17.0,7.0539,1.4389,578.0,3.7253,39.946021952611275,-124.38559753323389,1.1664
1.9799,26.0,6.0445,1.3365,150.0,5.2733,37.76515188425416,-115.36381306835692,3.0521
0.6924,29.0,5.8254,0.7757,299.0,2.1578,32.54968132865767,-122.20450752178198,0.15
1.2581,8.0,6.5957,1.245,74.0,2.3738,39.729412220266894,-119.71280562614606,2.7896
3.2264,38.0,7.5964,1.7774,230.0,4.704,32.83545787193227,-115.5503480899973,2.6882
2.1326,51.0,2.5748,0.6035,948.0,2.652,39.584470935946705,-115.8489226617054,2.6623
2.2594,43.0,3.6357,0.8993,2573.0,2.369,34.423565321569754,-115.13476147967641,1.9317
1.4326,8.0,3.9685,0.9017,689.0,3.393,41.601698061134115,-114.62562367735848,0.9625
2.8076,8.0,3.2187,0.752,218.0,2.8372,35.995437137369805,-119.80485195389653,2.7291
2.1648,25.0,4.191,0.6148,219.0,3.3019,35.60585035521175,-117.60817998658943,1.9941
0.8618,42.0,5.4254,0.6694,976.0,2.9981,33.91443647815822,-120.39997637447588,1.6254
2.3616,42.0,4.5692,0.9377,3478.0,1.9142,35.40324004715704,-120.81747446633226,2.6459
1.1396,45.0,4.4685,0.937,1005.0,3.4055,40.828182237367905,-119.96824818872447,1.7671
5.0957,27.0,7.0541,1.6878,1607.0,2.1841,41.96517620745885,-116.6977005847819,4.2262
2.0667,22.0,5.8999,1.1353,573.0,4.8827,35.99894053981506,-119.23487215501369,1.756
15.0,3.0,4.217,0.7385,340.0,1.6234,36.76180099406815,-115.95237341829241,5.0
5.3486,49.0,3.9886,0.9631,218.0,3.7984,39.359673912926,-116.67520598944036,3.2198
2.4814,47.0,3.7505,0.5471,1567.0,2.5118,40.918859914418206,-124.28497615819381,1.8208
4.0781,38.0,11.6396,2.1059,1486.0,3.3068,38.13392117477445,-117.8824993503853,3.4053
0.6295,49.0,3.2717,0.4111,849.0,2.0743,36.21949413268938,-119.9160032052598,0.9285
5.3317,24.0,5.824,1.3005,794.0,3.179,36.419907488061924,-119.70539561391301,3.6321
1.5308,33.0,2.1869,0.4397,2360.0,1.765,39.10837239171966,-115.9070829343661,1.8141
2.8945,35.0,4.0269,0.6351,1175.0,2.2635,32.53057350424065,-118.7501161461109,2.9253
1.6334,40.0,2.4468,0.4651,452.0,2.6837,38.386098705868484,-115.20097085368106,2.4297
1.7596,29.0,3.9783,0.8328,539.0,3.1806,35.8771835991929,-117.01554127988724,1.444
2.3946,8.0,5.8447,1.3026,430.0,3.7361,40.0448746471323,-118.69517990797745,2.4609
2.8685,11.0,3.4761,0.4638,839.0,1.9162,33.38341107831975,-116.57735125041341,1.1718
2.6675,16.0,3.0654,0.4446,394.0,4.0564,38.08792153600971,-124.09733496528322,2.8143
2.7145,33.0,6.988,1.3135,127.0,2.0207,37.06924245391818,-124.21562162430382,1.8369
0.8711,11.0,6.0654,1.2879,475.0,3.626,38.60209249609966,-123.62483206733106,1.0252
13.9076,29.0,5.1236,1.201,276.0,2.0126,33.1161091475882,-119.905564085955,5.0
3.1976,49.0,2.2879,0.4365,1620.0,2.5237,38.00984598056725,-122.0277734709171,2.3041
3.6925,45.0,5.7787,0.9223,184.0,2.9695,37.83410358561547,-114.16525640863426,3.1153
2.1426,24.0,7.0875,1.6409,300.0,3.5828,37.82627089695362,-118.80595354038064,3.0582
1.4742,2.0,4.0265,0.9861,1965.0,7.8452,38.23313283266632,-117.54463466614783,1.7882
3.0214,5.0,2.4834,0.3784,313.0,4.4932,38.92644540365044,-121.57238856940968,2.7741
3.3284,24.0,4.7893,0.9496,1391.0,2.3488,40.14739549696731,-121.12113245983011,2.2436
6.7616,44.0,7.2435,1.1719,749.0,5.3105,35.06329684121803,-120.97764990151786,3.5274
11.6387,47.0,5.6769,1.3156,517.0,1.1869,40.33796939671059,-117.16327509592185,5.0
7.644,7.0,4.1868,0.7248,388.0,3.1455,37.23342898150281,-119.52608481926227,3.7348
0.7893,31.0,5.4326,1.2973,950.0,3.3805,33.23205365177615,-119.06432164843422,2.0839
1.9694,30.0,7.5789,1.3774,164.0,3.682,33.0562338278178,-118.28396868732688,1.3115
3.4386,6.0,3.9933,0.8592,494.0,2.0325,35.67526402761258,-116.42747760949872,1.3683
2.054,5.0,6.5113,1.0731,1769.0,2.8995,39.95652128255894,-123.55111764061898,3.1369
2.6362,15.0,4.4544,0.8396,753.0,1.8428,39.2229688800387,-116.34282392170238,2.877
0.6056,27.0,6.6202,1.3886,275.0,1.9907,39.99184216438786,-118.58603177681061,1.041
5.1549,35.0,4.8212,0.6978,2169.0,1.0457,37.41405603619529,-117.4744978290198,3.8006
0.7314,9.0,3.3317,0.4753,195.0,3.4743,36.68189048057716,-121.060706469172,1.1456
0.9042,23.0,1.8419,0.2419,185.0,2.2428,33.9007990037097,-120.20143821342728,0.9844
1.3361,17.0,3.9591,0.6564,1481.0,5.1027,35.61783115928846,-122.07275889363383,0.8639
2.5389,23.0,5.0524,0.9933,99.0,3.6025,36.62318397865182,-114.21735002711725,1.1924
0.8729,46.0,6.6979,0.8979,2914.0,2.772,33.341704081956365,-119.28146878864167,1.4644
1.294,39.0,2.8379,0.3958,634.0,3.7495,34.5958135507565,-114.04119238413573,1.3479
6.0755,47.0,3.6048,0.8014,929.0,3.5527,38.18314029360552,-119.3572472303567,3.5494
2.5127,29.0,2.9579,0.523,3550.0,6.2807,39.488799585272304,-122.19261172396729,1.9323
3.6821,39.0,2.5676,0.3379,726.0,2.273,41.984301358233026,-119.17174983426301,2.3786
1.1441,45.0,7.574,1.223,425.0,2.0158,41.3645766477638,-124.08424649610969,1.6246
2.6177,46.0,5.2176,0.9399,1222.0,1.5977,38.60436939558432,-114.99991708506951,2.13
2.4717,11.0,10.076,1.5189,670.0,3.0229,36.501856506293684,-115.90522236245837,1.2022
1.5579,50.0,3.6499,0.7595,1345.0,3.0583,38.543684964728214,-116.87888453271,2.6155
2.6228,13.0,6.5144,1.4651,787.0,1.1013,39.963690371762205,-118.09681948785416,1.4813
0.7229,12.0,2.8664,0.6327,133.0,2.8541,33.62419381377218,-118.41174054646119,0.5189
3.6952,2.0,7.5745,1.468,894.0,5.1502,36.39409645211474,-114.03435375216564,2.9909
2.0552,42.0,3.192,0.5723,2356.0,6.5546,40.478121713538364,-121.58102694279066,1.9207
2.2704,11.0,4.0314,0.9694,1676.0,4.1849,36.14641304336392,-116.31331416366143,1.7477
4.9344,48.0,4.6906,0.6327,632.0,3.1184,37.93278657665827,-118.3952499127566,2.494
3.6782,49.0,6.2228,1.16,121.0,4.1161,38.083808928190884,-114.2532542905317,3.3469
2.1753,14.0,6.5681,1.0623,1150.0,3.7227,34.252524404769574,-115.80806657536834,1.3301
1.2441,22.0,6.3284,1.1258,1148.0,2.0633,35.94123669569674,-114.01548631360927,1.3577
6.8899,21.0,6.1974,1.2592,1279.0,2.1154,35.67785724304836,-118.3225875581443,3.5067
1.0639,45.0,6.2873,1.2269,1856.0,3.4688,32.748868731054614,-122.35228844577819,0.4758
4.223,49.0,4.5463,0.9673,132.0,3.2509,32.72982175696787,-119.21128612520529,2.8617
0.8885,37.0,6.3424,0.7762,246.0,2.1875,40.40112191491985,-117.03333309246896,2.008
5.1681,36.0,4.1462,0.7565,358.0,2.1855,35.094172694741715,-116.36921594509333,2.9568
5.5147,25.0,4.3659,0.9164,2523.0,2.82,37.42174827926875,-124.49464511533259,3.2227
0.7126,43.0,4.4524,0.9941,1835.0,2.5184,35.337892949093344,-119.19721557072592,1.6343
3.723,49.0,3.5246,0.4752,1313.0,3.364,41.43645282859573,-122.03003691030821,2.9295
3.5133,3.0,6.304,1.0163,748.0,3.9505,34.96331920922485,-115.31342575082472,2.5463
4.4466,2.0,6.6652,1.3068,822.0,3.5202,36.581739721019886,-122.8944928374726,3.5483
3.5102,27.0,5.2814,0.8983,1156.0,3.5752,40.79093737960372,-117.50220937946425,2.4455
1.3859,33.0,2.8309,0.4833,814.0,3.8446,40.49836888452218,-121.70634700158828,2.1364
2.3348,18.0,7.5681,1.0673,1590.0,2.8689,34.26796346953964,-120.75630749625014,1.7824
8.7168,48.0,4.15,0.6162,458.0,1.74,40.12511144305925,-114.62412776205313,4.3153
1.2517,11.0,6.1361,0.9604,423.0,2.3528,36.85277542400998,-121.97529468321517,0.7253
3.4076,7.0,6.1109,1.3033,2793.0,1.2988,37.08820428481087,-123.50247100085923,2.1312
6.0853,37.0,8.6197,1.4997,203.0,3.8513,33.76805973795147,-123.77250853483562,3.6717
1.3586,50.0,5.1837,0.7638,901.0,3.5652,33.265714380692685,-119.20154134395565,1.8801
1.0083,36.0,5.3303,0.6831,521.0,2.6027,39.41542341625077,-117.76202943601497,1.3884
1.1204,27.0,9.8937,1.9093,418.0,2.1455,37.21638094737535,-121.06341674250568,0.4946
3.584,22.0,3.9125,0.574,1005.0,3.2619,36.6500816748442,-117.25227271117265,2.4575
1.1138,31.0,8.351,1.6425,119.0,4.1378,39.43032817219777,-123.859145954981,1.4236
2.4725,40.0,6.211,1.1856,237.0,2.7883,39.772372540415546,-115.4979862283098,2.5402
7.0985,6.0,8.2753,1.3551,474.0,5.2424,34.00962759285886,-115.926044297738,3.8552
2.6224,33.0,2.6974,0.4059,86.0,2.8229,38.29713892003759,-114.1522891503831,2.1168
1.577,7.0,3.6012,0.6366,147.0,3.39,33.785863781638014,-114.66669770053062,1.4278
2.9677,6.0,3.396,0.5557,708.0,2.7675,39.638063317275936,-120.75992977885126,3.1116
2.5907,1.0,3.0731,0.5021,116.0,3.2904,38.74107398453783,-120.30760846783645,2.4367
3.7317,39.0,7.2179,1.7501,829.0,4.3585,41.58783890029285,-116.66736910147827,3.0798
8.4435,46.0,4.8955,0.9633,783.0,4.7373,33.155101155386,-123.09213089447267,3.9604
3.5885,38.0,2.6107,0.5374,396.0,3.2408,33.04201985093692,-121.20284554242923,2.1933
11.287,42.0,2.5077,0.3641,871.0,3.2147,35.1807772095854,-123.25532016175569,5.0
3.7386,50.0,4.8133,0.8281,883.0,2.3199,34.98620399549111,-119.72369228473526,2.9494
1.5886,48.0,5.3751,0.8256,596.0,2.5256,34.846298591183995,-118.70395506120417,1.2866
13.4882,44.0,2.5757,0.6191,1509.0,4.7325,41.10941851494985,-122.2828150653911,5.0
2.4909,29.0,3.7519,0.674,585.0,2.8565,34.87068889857031,-124.2203672874019,1.4932
1.299,11.0,13.107,3.1317,280.0,3.862,35.083522398221994,-116.94676376661951,0.7073
13.8268,28.0,5.5897,1.0358,1156.0,4.4657,39.71428349297066,-124.28994577352523,5.0
1.6271,40.0,3.3837,0.8349,830.0,2.883,36.77252850328013,-114.27927260625226,1.4053
1.583,15.0,5.9412,1.2457,1162.0,4.3554,39.87875029107422,-122.17312380420485,2.3097
1.8478,30.0,4.5883,0.8974,532.0,3.8976,33.12097849686166,-117.52904903277894,1.6941
3.0503,23.0,3.8327,0.7838,315.0,4.5277,37.13192633989715,-119.93510687448011,2.5598
5.2153,12.0,3.7619,0.5005,1830.0,2.8463,32.81932920174118,-123.87342446646038,3.1971
0.5,28.0,3.445,0.6936,268.0,2.4791,33.09520543282587,-119.54207213033808,1.5714
5.1994,31.0,5.6186,0.8952,343.0,2.5287,41.111155806771905,-119.0740133398836,3.5521
1.8438,30.0,4.9112,1.0841,528.0,4.7344,33.822831025617155,-115.52582631502489,1.4863
2.036,39.0,3.9228,0.6757,223.0,2.7341,37.557996481614566,-116.81033476869707,1.1106
9.0307,16.0,6.5597,1.5309,637.0,2.7321,36.40540822470671,-123.66732401508945,5.0
3.156,30.0,5.5793,0.9336,263.0,5.5613,35.799761599459,-122.30379182396122,2.2295
3.7188,4.0,3.2988,0.5176,106.0,2.9346,41.04841678402909,-121.22517931574305,2.0795
2.6274,33.0,4.4915,0.8339,3016.0,1.0492,32.70732226936715,-123.2777192921194,1.9352
4.6392,33.0,5.6003,1.0057,136.0,2.75,38.806002018668096,-119.70255975539784,3.1961
8.4368,28.0,6.3025,0.8027,272.0,2.9566,41.65224712502873,-114.16475349594337,5.0
0.5,21.0,3.3237,0.7309,614.0,4.8963,37.8215977428875,-119.09656569200351,0.6985
5.808,15.0,3.3399,0.5705,333.0,1.8026,41.399813389314374,-116.71023723260672,4.1657
8.0279,26.0,3.7847,0.68,3040.0,3.3545,32.99644985321723,-117.32915312415686,4.4113
3.8603,14.0,7.422,1.5764,405.0,2.6678,36.47853653120453,-115.57592993153256,2.1563
1.6919,15.0,3.9683,0.5011,772.0,3.4343,34.97149901413949,-122.2349033501111,1.2138
1.2134,2.0,3.07,0.4688,363.0,3.4625,39.442799167316934,-116.5848242522232,2.0051
14.2007,16.0,7.2166,1.0727,310.0,2.8721,41.82232235972384,-115.24576997678963,5.0
1.4427,37.0,2.8745,0.5419,368.0,3.2531,34.93703559322035,-122.69914685870745,0.6425
7.8644,11.0,4.1631,0.9625,1014.0,4.1258,38.714658714003704,-120.85857669222597,4.235
3.5728,11.0,2.719,0.495,144.0,1.9004,34.38192751121753,-114.3139314745186,3.1949
11.3826,33.0,5.5705,0.8909,446.0,3.7956,37.87063741843029,-116.30172761721218,5.0
2.1754,2.0,4.6391,0.6183,861.0,1.4958,36.907358623539196,-121.53279625835592,1.7125
0.8822,33.0,5.5931,0.6731,609.0,1.8729,41.7340506314996,-118.57861141873289,1.7252
2.7224,3.0,3.6359,0.57,1691.0,2.4506,38.281009090616436,-120.25457571008047,2.9481
0.9603,20.0,9.1899,1.6575,295.0,2.2264,35.82031053482478,-119.35536564856514,1.9174
15.0,33.0,4.362,0.7257,257.0,5.3115,33.58390995643537,-120.77075499039756,5.0
4.2234,26.0,6.4946,1.167,789.0,1.4101,33.93684487298188,-121.56702430543142,3.1461
4.6865,49.0,4.585,0.8123,184.0,2.7787,34.640510834536734,-117.4149880653901,3.0589
4.6886,34.0,4.1553,0.7418,2205.0,4.5444,34.884183282732835,-116.32531094159577,3.2286
1.6728,14.0,5.3481,1.1082,390.0,2.671,40.58085254949081,-115.32345021115287,1.3853
2.4783,29.0,11.2483,1.8936,67.0,2.8196,37.831616488683984,-122.86903534315903,2.0579
2.9366,2.0,5.3111,1.2035,820.0,2.365,37.47221365805648,-115.86001700172497,1.7171
10.5986,50.0,3.8729,0.868,1920.0,1.4793,33.590304282757565,-121.82459134299083,5.0
1.2093,8.0,7.165,1.0754,2517.0,2.1039,40.67132708681963,-120.01296790594446,1.4518
1.6323,27.0,2.3029,0.3101,1463.0,5.0678,39.3667358804806,-115.0348412985829,2.3573
2.1084,8.0,13.7407,3.2652,1131.0,2.2748,33.142849438050014,-119.72771218968268,2.3192
1.6963,7.0,6.0446,0.86,51.0,4.7338,39.224433423682804,-122.43083289253468,1.8939
0.979,11.0,3.4328,0.7013,246.0,2.3942,37.66361306475514,-122.82137912001026,1.8847
0.5,39.0,3.6407,0.8467,647.0,1.8355,33.27639078459439,-119.5336704501526,0.6846
0.7567,30.0,5.3652,0.6474,766.0,4.0553,36.853856094522236,-116.49193954824618,0.45
5.8669,39.0,2.4118,0.3729,335.0,2.2268,37.104614727735445,-114.02934598826984,3.6425
2.7027,49.0,7.8789,1.2408,4078.0,4.3853,34.07485813155112,-116.23220940147553,1.1308
4.8787,47.0,7.2403,1.5183,433.0,3.3862,41.48413239650268,-115.29137443110004,2.8887
1.808,21.0,6.5712,1.3399,1997.0,5.7822,40.57476602906629,-116.64776021018368,2.3261
2.5375,21.0,4.1501,0.7964,16763.0,2.008,38.85571220462653,-115.09793144206088,2.9535
8.4082,7.0,15.7853,3.7675,220.0,5.0898,36.891807829505765,-123.69891779520391,4.3252
8.0599,20.0,3.4736,0.8625,2494.0,2.3147,36.41177264505283,-114.73571821069272,4.8261
5.2561,49.0,3.9392,0.5075,655.0,4.0508,38.68424793793407,-120.3377353858806,3.3498
3.1321,51.0,2.9079,0.6784,323.0,2.824,37.6816027593656,-114.82305065555533,2.2812
3.9063,14.0,5.1641,0.7629,1002.0,2.0083,33.091594505877914,-123.7048052066755,1.8597
3.5235,20.0,3.8877,0.5444,490.0,4.1158,37.36877516331815,-116.98994895022807,2.0711
2.4185,5.0,5.5502,1.2296,1454.0,2.5107,40.16083436371198,-116.77526813896286,1.6072
2.0482,31.0,9.4981,1.9214,1337.0,3.6631,36.8627788371711,-114.03243566237339,2.3314
5.9635,12.0,7.224,0.923,9582.0,2.8162,32.99358748676555,-116.42701965775696,3.5098
1.0975,12.0,4.0732,0.6028,1627.0,2.9596,39.969642894148315,-120.48297608893613,2.0088
7.6995,2.0,4.7036,0.9998,1213.0,3.4945,34.41295593029176,-118.64889020800527,4.6304
2.2416,26.0,3.9858,0.4838,247.0,3.4662,34.956897931436366,-120.6512151492508,1.2561
1.0835,4.0,6.871,1.0791,1081.0,3.1889,34.06471035760681,-122.44180422429899,1.2637
1.8555,30.0,3.166,0.5657,4018.0,1.6542,35.63704311627923,-121.89072556122613,1.6312
1.4739,34.0,9.4596,2.2574,358.0,2.8564,39.68913930404203,-122.16888939011963,0.6772
1.8167,37.0,5.6908,1.312,138.0,2.9773,37.4341656652874,-118.73743903328626,1.6396
1.7936,20.0,2.422,0.3589,868.0,2.1645,34.44637210443177,-114.98531333741512,0.4897
1.7444,2.0,4.466,0.7136,248.0,4.7486,40.83938574244439,-114.91637042607182,2.1549
2.1912,45.0,2.1172,0.3967,1065.0,3.8419,40.85602762203953,-123.92498033597883,2.3809
2.5978,35.0,4.9157,0.8686,371.0,4.059,40.77049503793707,-123.66105629000512,1.9767
4.6399,15.0,4.1091,0.904,2010.0,1.7062,34.76856400812462,-121.92624989969039,2.4841
2.29,51.0,2.4102,0.5873,484.0,3.1593,36.78677376971939,-121.82187574907051,1.7747
3.4151,48.0,8.2858,1.6638,714.0,1.9572,41.857401733338314,-123.50366365998786,2.955
2.7327,14.0,10.4446,1.4056,177.0,3.1162,39.834118524944905,-120.42113491767887,2.208
3.9686,36.0,4.5357,0.8047,809.0,2.6257,32.75809050164282,-118.32888337674149,2.9913
2.8086,49.0,4.3824,0.8376,3640.0,4.9145,33.11944361697468,-118.42929689370563,1.2129
1.7284,30.0,4.9138,1.1998,1284.0,3.6674,36.90734807971716,-118.79398834678477,1.3942
1.4294,44.0,4.6486,0.7664,2184.0,2.3544,41.137591955684826,-120.94394478868128,1.6053
3.1492,27.0,4.1273,0.8545,292.0,8.3975,37.61766708055079,-117.0822153041759,2.2376
6.6284,2.0,8.798,1.0687,952.0,4.1163,37.229218826325756,-115.82191861969875,3.9331
